sku_id,sku_code,sku_name,category,sub_category,therapeutic_area,brand_generic_flag,formulary_status,unit_of_measure,standard_cost,shelf_life_days,storage_requirements,controlled_substance_flag,halal_certified,base_drug_name,minimum_order_quantity,abc_classification,item_status,last_updated,current_reorder_level,ideal_forecasted_reorder_level,reorder_quantity,lead_time
665,SKU00665,Bevacizumab 50mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,77313.33,874,Room_Temp,False,True,Bevacizumab,138,A,Active,2025-09-15 05:13:36.506,145,,48,49
666,SKU00666,Rituximab 25mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,107283.42,1588,Room_Temp,False,True,Rituximab,12,A,Active,2025-09-15 05:13:36.506,13,,13,72
667,SKU00667,Rituximab 5mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,143889.79,591,Room_Temp,False,True,Rituximab,143,A,Active,2025-09-15 05:13:36.506,150,,50,25
668,SKU00668,Rituximab 100mg Capsule (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,96621.88,852,Room_Temp,False,True,Rituximab,29,A,Active,2025-09-15 05:13:36.506,108,,138,41
669,SKU00669,Imatinib 10mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,20945.57,1327,Room_Temp,False,True,Imatinib,132,A,Active,2025-09-15 05:13:36.506,139,,28,73
670,SKU00670,Bevacizumab 25mg Injection (Generic),Pharmacy,Oncology/Specialty,Oncology/Specialty,Generic,Formulary,Pack,17121.99,686,Room_Temp,False,False,Bevacizumab,23,A,Discontinued,2025-09-15 05:13:36.506,24,,60,45
671,SKU00671,Bevacizumab 100mg Syrup (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,52138.8,1748,Room_Temp,False,True,Bevacizumab,31,A,Active,2025-09-15 05:13:36.506,33,,40,20
672,SKU00672,Bevacizumab 10mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,25623.9,849,Room_Temp,False,True,Bevacizumab,143,A,Active,2025-09-15 05:13:36.506,150,,221,18
673,SKU00673,Rituximab 10mg Injection (Generic),Pharmacy,Oncology/Specialty,Oncology/Specialty,Generic,Formulary,Pack,4944.53,1574,Room_Temp,False,True,Rituximab,97,A,Active,2025-09-15 05:13:36.506,102,,13,59
674,SKU00674,Bevacizumab 5mg Syrup (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,59744.02,1235,Room_Temp,False,True,Bevacizumab,87,A,Active,2025-09-15 05:13:36.506,91,,309,58
675,SKU00675,Imatinib 25mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,68679.67,745,Room_Temp,False,False,Imatinib,51,A,Active,2025-09-15 05:13:36.506,54,,12,27
676,SKU00676,Bevacizumab 100mg Syrup (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,45783.98,408,Room_Temp,False,True,Bevacizumab,103,A,Active,2025-09-15 05:13:36.506,108,,22,64
677,SKU00677,Bevacizumab 50mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,10438.83,609,Room_Temp,False,True,Bevacizumab,116,A,Active,2025-09-15 05:13:36.506,137,,296,54
678,SKU00678,Bevacizumab 25mg Capsule (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,18934.49,1727,Room_Temp,False,False,Bevacizumab,126,A,Phase Out,2025-09-15 05:13:36.506,132,,94,39
679,SKU00679,Imatinib 25mg Capsule (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,14370.02,1422,Room_Temp,False,True,Imatinib,32,A,Active,2025-09-15 05:13:36.506,92,,254,54
680,SKU00680,Imatinib 50mg Syrup (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Formulary,Pack,24867.05,646,Room_Temp,False,True,Imatinib,34,A,Discontinued,2025-09-15 05:13:36.506,122,,134,44
794,SKU00794,Sutures - Medium,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,241.11,2108,Room_Temp,False,True,Not a Drug,237,A,Phase Out,2025-09-15 05:13:36.506,274,,941,74
681,SKU00681,Bevacizumab 5mg Syrup (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,64057.78,382,Room_Temp,False,True,Bevacizumab,35,A,Active,2025-09-15 05:13:36.506,72,,167,78
682,SKU00682,Bevacizumab 25mg Syrup (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,108139.47,741,Room_Temp,False,True,Bevacizumab,124,A,Active,2025-09-15 05:13:36.506,81,,45,85
683,SKU00683,Rituximab 5mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,29795.22,1176,Room_Temp,False,True,Rituximab,47,A,Active,2025-09-15 05:13:36.506,120,,213,8
684,SKU00684,Imatinib 50mg Syrup (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,92038.93,707,Room_Temp,False,True,Imatinib,74,A,Active,2025-09-15 05:13:36.506,78,,12,74
685,SKU00685,Bevacizumab 100mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,49984.85,1795,Room_Temp,False,True,Bevacizumab,47,A,Active,2025-09-15 05:13:36.506,43,,38,43
686,SKU00686,Imatinib 25mg Capsule (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,24067.98,798,Room_Temp,False,True,Imatinib,34,A,Active,2025-09-15 05:13:36.506,66,,297,53
687,SKU00687,Imatinib 10mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,8608.29,1108,Room_Temp,False,True,Imatinib,53,A,Active,2025-09-15 05:13:36.506,144,,419,52
688,SKU00688,Rituximab 10mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,20650.26,1268,Room_Temp,False,True,Rituximab,29,A,Active,2025-09-15 05:13:36.506,116,,256,10
689,SKU00689,Imatinib 25mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,18102.03,1571,Room_Temp,False,False,Imatinib,51,A,Active,2025-09-15 05:13:36.506,62,,16,44
690,SKU00690,Imatinib 100mg Syrup (Generic),Pharmacy,Oncology/Specialty,Oncology/Specialty,Generic,Non-Formulary,Pack,17177.15,460,Room_Temp,False,True,Imatinib,28,A,Active,2025-09-15 05:13:36.506,95,,217,86
691,SKU00691,Bevacizumab 25mg Syrup (Generic),Pharmacy,Oncology/Specialty,Oncology/Specialty,Generic,Non-Formulary,Pack,15433.6,1493,Room_Temp,False,False,Bevacizumab,92,A,Active,2025-09-15 05:13:36.506,150,,39,44
692,SKU00692,Bevacizumab 25mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,51939.72,1525,Room_Temp,False,True,Bevacizumab,87,A,Active,2025-09-15 05:13:36.506,113,,72,86
693,SKU00693,Rituximab 50mg Capsule (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,37124.38,1585,Room_Temp,False,False,Rituximab,30,A,Active,2025-09-15 05:13:36.506,160,,147,31
694,SKU00694,Imatinib 50mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,55811.97,1028,Room_Temp,False,True,Imatinib,20,A,Active,2025-09-15 05:13:36.506,94,,283,62
695,SKU00695,Rituximab 5mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,53966.24,613,Room_Temp,False,True,Rituximab,82,A,Active,2025-09-15 05:13:36.506,101,,141,24
696,SKU00696,Rituximab 100mg Injection (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,77250.11,1679,Room_Temp,False,True,Rituximab,113,A,Active,2025-09-15 05:13:36.506,126,,28,25
697,SKU00697,Imatinib 100mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,53864.44,1327,Room_Temp,False,True,Imatinib,144,A,Discontinued,2025-09-15 05:13:36.506,141,,204,39
698,SKU00698,Rituximab 50mg Capsule (Generic),Pharmacy,Oncology/Specialty,Oncology/Specialty,Generic,Non-Formulary,Pack,24194.19,461,Room_Temp,False,True,Rituximab,73,A,Active,2025-09-15 05:13:36.506,155,,497,63
699,SKU00699,Imatinib 50mg Syrup (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,25640.39,1624,Room_Temp,False,False,Imatinib,107,A,Active,2025-09-15 05:13:36.506,74,,420,41
700,SKU00700,Bevacizumab 50mg Tablet (Brand),Pharmacy,Oncology/Specialty,Oncology/Specialty,Brand,Non-Formulary,Pack,70037.05,1553,Room_Temp,False,True,Bevacizumab,17,A,Active,2025-09-15 05:13:36.506,118,,75,68
151,SKU00151,Metformin 50mg Syrup (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Non-Formulary,Pack,42.59,576,Room_Temp,False,True,Metformin,135,B,Active,2025-09-15 05:13:36.506,142,,436,85
152,SKU00152,Insulin Glargine 5mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,221.8,1560,Room_Temp,False,True,Insulin Glargine,54,A,Active,2025-09-15 05:13:36.506,57,,66,87
153,SKU00153,Metformin 50mg Injection (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,1955.16,392,Room_Temp,False,True,Metformin,148,A,Active,2025-09-15 05:13:36.506,155,,16,17
154,SKU00154,Insulin Glargine 5mg Tablet (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,381.26,1436,Room_Temp,False,True,Insulin Glargine,88,A,Active,2025-09-15 05:13:36.506,140,,315,18
155,SKU00155,Sitagliptin 25mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,265.74,1666,Room_Temp,False,True,Sitagliptin,128,A,Discontinued,2025-09-15 05:13:36.506,164,,362,55
156,SKU00156,Insulin Glargine 100mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,233.83,933,Room_Temp,False,True,Insulin Glargine,124,A,Discontinued,2025-09-15 05:13:36.506,130,,423,37
157,SKU00157,Sitagliptin 10mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,296.66,1174,Room_Temp,False,True,Sitagliptin,66,A,Active,2025-09-15 05:13:36.506,69,,296,80
158,SKU00158,Gliclazide 25mg Injection (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Non-Formulary,Pack,1780.91,925,Room_Temp,False,False,Gliclazide,135,A,Active,2025-09-15 05:13:36.506,142,,53,8
159,SKU00159,Gliclazide 100mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,123.66,1053,Room_Temp,False,True,Gliclazide,134,B,Active,2025-09-15 05:13:36.506,141,,159,19
160,SKU00160,Insulin Glargine 100mg Syrup (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,194.89,620,Room_Temp,False,True,Insulin Glargine,113,A,Active,2025-09-15 05:13:36.506,119,,20,85
161,SKU00161,Insulin Glargine 5mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,142.77,1482,Room_Temp,False,True,Insulin Glargine,12,A,Active,2025-09-15 05:13:36.506,143,,86,68
162,SKU00162,Metformin 5mg Injection (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,273.21,828,Room_Temp,False,True,Metformin,62,A,Active,2025-09-15 05:13:36.506,65,,33,8
163,SKU00163,Metformin 100mg Syrup (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,1466.74,1169,Room_Temp,False,True,Metformin,52,A,Active,2025-09-15 05:13:36.506,119,,406,11
900,SKU00900,Surgical Masks - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,81.55,2195,Room_Temp,False,True,Not a Drug,42,B,Active,2025-09-15 05:13:36.506,265,,144,45
901,SKU00901,Surgical Masks - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,265.38,1521,Room_Temp,False,True,Not a Drug,137,A,Active,2025-09-15 05:13:36.506,149,,404,39
902,SKU00902,Surgical Gloves - Large,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,273.34,2363,Room_Temp,False,True,Not a Drug,62,A,Active,2025-09-15 05:13:36.506,224,,155,38
903,SKU00903,Sutures - Small,Consumables,Surgical Consumables,Medical_supplies,Not Applicable,Not Applicable,Package,145.31,1262,Room_Temp,False,True,Not a Drug,72,A,Active,2025-09-15 05:13:36.506,117,,231,9
904,SKU00904,Test Kits - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,316.26,2133,Room_Temp,False,True,Not a Drug,46,A,Discontinued,2025-09-15 05:13:36.506,118,,132,7
905,SKU00905,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,42.4,2364,Room_Temp,False,True,Not a Drug,272,C,Active,2025-09-15 05:13:36.506,307,,180,8
906,SKU00906,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,388.86,1656,Room_Temp,False,True,Not a Drug,250,A,Active,2025-09-15 05:13:36.506,212,,333,72
907,SKU00907,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,315.12,1009,Room_Temp,False,True,Not a Drug,216,A,Phase Out,2025-09-15 05:13:36.506,215,,128,32
908,SKU00908,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,321.29,2074,Room_Temp,False,True,Not a Drug,40,A,Discontinued,2025-09-15 05:13:36.506,125,,380,88
909,SKU00909,Test Kits - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,102.28,1369,Room_Temp,False,True,Not a Drug,273,B,Active,2025-09-15 05:13:36.506,111,,232,23
910,SKU00910,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,24.56,1468,Room_Temp,False,True,Not a Drug,126,C,Phase Out,2025-09-15 05:13:36.506,142,,26,78
911,SKU00911,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,283.6,1703,Room_Temp,False,True,Not a Drug,208,A,Active,2025-09-15 05:13:36.506,251,,55,64
912,SKU00912,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,345.11,1506,Room_Temp,False,True,Not a Drug,78,A,Active,2025-09-15 05:13:36.506,274,,328,11
913,SKU00913,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,189.12,1546,Room_Temp,False,True,Not a Drug,231,A,Active,2025-09-15 05:13:36.506,194,,116,58
914,SKU00914,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,28.16,979,Room_Temp,False,True,Not a Drug,21,C,Active,2025-09-15 05:13:36.506,209,,80,54
915,SKU00915,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,13.43,2473,Room_Temp,False,True,Not a Drug,119,C,Active,2025-09-15 05:13:36.506,161,,91,71
916,SKU00916,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,358.82,2446,Room_Temp,False,True,Not a Drug,151,A,Phase Out,2025-09-15 05:13:36.506,132,,44,32
917,SKU00917,Test Kits - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,392.82,1628,Room_Temp,False,True,Not a Drug,106,A,Active,2025-09-15 05:13:36.506,113,,99,63
918,SKU00918,Test Kits - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,304.89,1426,Room_Temp,False,True,Not a Drug,115,A,Active,2025-09-15 05:13:36.506,95,,113,33
919,SKU00919,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,331.87,2127,Room_Temp,False,True,Not a Drug,141,A,Active,2025-09-15 05:13:36.506,181,,117,40
920,SKU00920,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,105.58,2346,Room_Temp,False,True,Not a Drug,155,B,Active,2025-09-15 05:13:36.506,214,,132,55
922,SKU00922,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,77.02,804,Room_Temp,False,True,Not a Drug,276,B,Active,2025-09-15 05:13:36.506,271,,153,49
923,SKU00923,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,413.02,1161,Room_Temp,False,True,Not a Drug,133,A,Active,2025-09-15 05:13:36.506,290,,276,26
924,SKU00924,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,415.88,2347,Room_Temp,False,True,Not a Drug,62,A,Active,2025-09-15 05:13:36.506,307,,185,62
925,SKU00925,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,398.13,1020,Room_Temp,False,True,Not a Drug,53,A,Active,2025-09-15 05:13:36.506,324,,198,71
926,SKU00926,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,242.6,785,Room_Temp,False,True,Not a Drug,50,A,Active,2025-09-15 05:13:36.506,340,,145,83
927,SKU00927,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,121.4,1641,Room_Temp,False,True,Not a Drug,213,B,Active,2025-09-15 05:13:36.506,358,,131,30
928,SKU00928,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,94.36,1518,Room_Temp,False,True,Not a Drug,53,B,Active,2025-09-15 05:13:36.506,374,,233,44
929,SKU00929,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,83.8,1199,Room_Temp,False,True,Not a Drug,289,B,Active,2025-09-15 05:13:36.506,392,,288,41
930,SKU00930,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,215.72,2337,Room_Temp,False,True,Not a Drug,216,A,Active,2025-09-15 05:13:36.506,410,,127,50
931,SKU00931,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,156.69,1575,Room_Temp,False,True,Not a Drug,215,A,Active,2025-09-15 05:13:36.506,427,,354,59
932,SKU00932,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,300.89,2295,Room_Temp,False,True,Not a Drug,187,A,Active,2025-09-15 05:13:36.506,445,,122,26
933,SKU00933,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,165.34,785,Room_Temp,False,True,Not a Drug,84,B,Active,2025-09-15 05:13:36.506,463,,212,19
934,SKU00934,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,179.93,745,Room_Temp,False,True,Not a Drug,299,A,Active,2025-09-15 05:13:36.506,480,,354,35
935,SKU00935,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,44.05,1872,Room_Temp,False,True,Not a Drug,177,B,Active,2025-09-15 05:13:36.506,498,,413,36
936,SKU00936,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,419.01,2521,Room_Temp,False,True,Not a Drug,276,A,Active,2025-09-15 05:13:36.506,515,,211,12
937,SKU00937,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,366.93,1135,Room_Temp,False,True,Not a Drug,23,A,Active,2025-09-15 05:13:36.506,533,,143,47
938,SKU00938,Test Kits - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,410.75,1323,Room_Temp,False,True,Not a Drug,281,A,Phase Out,2025-09-15 05:13:36.506,550,,98,52
939,SKU00939,Test Kits - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,333.19,1760,Room_Temp,False,True,Not a Drug,270,A,Active,2025-09-15 05:13:36.506,568,,142,30
940,SKU00940,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,158.26,2255,Room_Temp,False,True,Not a Drug,70,A,Active,2025-09-15 05:13:36.506,585,,121,25
941,SKU00941,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,395.46,1667,Room_Temp,False,True,Not a Drug,171,A,Discontinued,2025-09-15 05:13:36.506,603,,254,55
942,SKU00942,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,377.67,2098,Room_Temp,False,True,Not a Drug,195,A,Active,2025-09-15 05:13:36.506,620,,367,46
943,SKU00943,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,398.13,1538,Room_Temp,False,True,Not a Drug,174,A,Active,2025-09-15 05:13:36.506,638,,283,39
944,SKU00944,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,164.73,2124,Room_Temp,False,True,Not a Drug,260,A,Active,2025-09-15 05:13:36.506,655,,219,28
945,SKU00945,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,372.45,1813,Room_Temp,False,True,Not a Drug,112,A,Active,2025-09-15 05:13:36.506,673,,135,19
946,SKU00946,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,330.58,1313,Room_Temp,False,True,Not a Drug,282,A,Active,2025-09-15 05:13:36.506,690,,169,47
947,SKU00947,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,32.37,1708,Room_Temp,False,True,Not a Drug,58,C,Active,2025-09-15 05:13:36.506,708,,180,33
948,SKU00948,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,21.92,783,Room_Temp,False,True,Not a Drug,247,C,Active,2025-09-15 05:13:36.506,725,,207,44
949,SKU00949,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,259.03,1725,Room_Temp,False,True,Not a Drug,137,A,Active,2025-09-15 05:13:36.506,743,,198,56
950,SKU00950,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,322.55,1190,Room_Temp,False,True,Not a Drug,252,A,Active,2025-09-15 05:13:36.506,760,,211,63
951,SKU00951,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,192.87,2466,Room_Temp,False,True,Not a Drug,142,A,Active,2025-09-15 05:13:36.506,778,,176,27
952,SKU00952,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,383.37,2248,Room_Temp,False,True,Not a Drug,213,A,Active,2025-09-15 05:13:36.506,795,,199,42
953,SKU00953,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,268.66,2490,Room_Temp,False,True,Not a Drug,111,A,Active,2025-09-15 05:13:36.506,813,,185,36
954,SKU00954,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,406.74,2276,Room_Temp,False,True,Not a Drug,68,A,Active,2025-09-15 05:13:36.506,830,,198,38
955,SKU00955,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,176.0,2014,Room_Temp,False,True,Not a Drug,292,B,Active,2025-09-15 05:13:36.506,847,,212,45
956,SKU00956,Blood Collection Tubes - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,396.14,1962,Room_Temp,False,True,Not a Drug,202,A,Active,2025-09-15 05:13:36.506,865,,195,32
957,SKU00957,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,245.0,1424,Room_Temp,False,True,Not a Drug,205,A,Active,2025-09-15 05:13:36.506,882,,210,41
958,SKU00958,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,414.69,1916,Room_Temp,False,True,Not a Drug,78,A,Active,2025-09-15 05:13:36.506,899,,180,27
959,SKU00959,Test Kits - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,150.45,1720,Room_Temp,False,True,Not a Drug,75,B,Active,2025-09-15 05:13:36.506,916,,177,31
960,SKU00960,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,217.62,1931,Room_Temp,False,True,Not a Drug,135,A,Active,2025-09-15 05:13:36.506,933,,193,29
961,SKU00961,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,383.2,1783,Room_Temp,False,True,Not a Drug,239,A,Active,2025-09-15 05:13:36.506,950,,199,38
962,SKU00962,Test Kits - Large,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,134.11,1191,Room_Temp,False,True,Not a Drug,261,A,Phase Out,2025-09-15 05:13:36.506,967,,185,24
963,SKU00963,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,116.23,1434,Room_Temp,False,True,Not a Drug,185,B,Active,2025-09-15 05:13:36.506,984,,202,32
964,SKU00964,Test Kits - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,164.98,1223,Room_Temp,False,True,Not a Drug,194,B,Active,2025-09-15 05:13:36.506,1001,,198,29
965,SKU00965,Blood Collection Tubes - Medium,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,258.76,1835,Room_Temp,False,True,Not a Drug,134,A,Active,2025-09-15 05:13:36.506,1018,,212,36
966,SKU00966,Blood Collection Tubes - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,288.94,2320,Room_Temp,False,True,Not a Drug,55,A,Active,2025-09-15 05:13:36.506,1035,,185,21
967,SKU00967,Test Kits - Small,Consumables,Diagnostic Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,335.06,919,Room_Temp,False,True,Not a Drug,201,A,Active,2025-09-15 05:13:36.506,1052,,199,28
